source_id,period_days,transit_depth_ppm,planet_radius_re,stellar_radius_rs,snr,epoch,label_raw,mission,label_coarse,label_binary
K00895.01,4.409409243,12861.0,10.95,0.975,85.8,171.89433,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00896.01,16.23947096,2590.7,4.14,0.837,123.8,175.569907,CONFIRMED,KEPLER,CONFIRMED,1
K00896.02,6.308201629,1328.5,2.96,0.837,86.2,174.047661,CONFIRMED,KEPLER,CONFIRMED,1
K00897.01,2.052349884,14281.0,13.12,1.08,1072.1,169.890622,CONFIRMED,KEPLER,CONFIRMED,1
K00898.01,9.7704486,1897.8,2.23,0.509,58.0,175.71372,CONFIRMED,KEPLER,CONFIRMED,1
K00898.02,5.169804269,1037.4,1.66,0.509,41.4,172.63153,CONFIRMED,KEPLER,CONFIRMED,1
K00123.02,21.22261195,366.0,2.48,1.302,114.9,137.57403,CONFIRMED,KEPLER,CONFIRMED,1
K00898.03,20.09017037,1432.1,2.25,0.509,36.9,147.97788,CONFIRMED,KEPLER,CONFIRMED,1
K00899.01,7.11373257,807.6,1.16,0.411,44.4,174.32351,CONFIRMED,KEPLER,CONFIRMED,1
K00899.02,3.306551643,509.2,0.91,0.411,37.8,134.37211,CONFIRMED,KEPLER,CONFIRMED,1
K00899.03,15.36845737,756.1,1.11,0.411,30.9,147.38965,CONFIRMED,KEPLER,CONFIRMED,1
K00900.01,13.81020318,1309.7,4.56,1.142,46.2,172.33533,CONFIRMED,KEPLER,CONFIRMED,1
K00911.01,4.093578461,538.6,2.85,0.999,36.4,171.00954,CONFIRMED,KEPLER,CONFIRMED,1
K00911.02,105.145959,685.4,3.43,0.999,15.4,178.367,CONFIRMED,KEPLER,CONFIRMED,1
K00912.01,10.8484518,1675.6,2.34,0.591,64.5,171.80584,CONFIRMED,KEPLER,CONFIRMED,1
K00912.02,6.66833241,362.3,1.18,0.591,14.2,137.43988,CONFIRMED,KEPLER,CONFIRMED,1
K00913.01,4.082274889,17859.0,10.55,0.794,1669.1,169.6375652,CONFIRMED,KEPLER,CONFIRMED,1
K00914.01,3.886655224,581.6,1.87,0.738,48.1,169.73814,CANDIDATE,KEPLER,CANDIDATE,0
K00904.03,42.1406089,895.5,1.85,0.646,21.6,139.0604,CONFIRMED,KEPLER,CONFIRMED,1
K00904.04,4.617490562,575.8,1.62,0.646,28.1,135.04909,CONFIRMED,KEPLER,CONFIRMED,1
K00904.05,10.19849255,634.1,1.75,0.646,21.4,137.92067,CONFIRMED,KEPLER,CONFIRMED,1
K00905.01,5.795063956,1692.9,4.33,0.827,119.4,172.697467,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00906.01,7.15681552,867.0,2.47,0.838,47.7,174.13511,CONFIRMED,KEPLER,CONFIRMED,1
K00906.02,17.64830851,763.3,2.43,0.838,23.8,133.54533,CONFIRMED,KEPLER,CONFIRMED,1
K00906.03,4.14810719,175.2,1.08,0.838,12.9,133.3881,CONFIRMED,KEPLER,CONFIRMED,1
K00907.01,16.51410989,973.5,2.72,0.866,55.9,176.11686,CONFIRMED,KEPLER,CONFIRMED,1
K00907.02,30.1329298,1015.8,3.14,0.866,44.8,190.38336,CONFIRMED,KEPLER,CONFIRMED,1
K00907.03,4.79090809,251.3,1.36,0.866,21.2,136.31106,CONFIRMED,KEPLER,CONFIRMED,1
K00124.02,31.71981013,363.4,3.09,1.626,63.1,142.82083,CONFIRMED,KEPLER,CONFIRMED,1
K00907.04,99.6415962,952.5,2.64,0.866,22.7,198.68664,CONFIRMED,KEPLER,CONFIRMED,1
K00908.01,4.708326451,7912.7,10.6,1.21,633.4,171.446507,CONFIRMED,KEPLER,CONFIRMED,1
K00909.01,16.37198661,4147.6,179.36239999999793,0.592,54.5,172.75926,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00910.01,5.392026903,1151.4,2.68,0.801,77.4,171.72707,CONFIRMED,KEPLER,CONFIRMED,1
K00928.01,2.494170338,863.7,2.42,0.829,69.2,170.852848,CANDIDATE,KEPLER,CANDIDATE,0
K00929.01,6.491682808,7163.3,9.66,1.107,502.3,174.633553,CONFIRMED,KEPLER,CONFIRMED,1
K00930.01,3.044770796,1695.0,24.54,0.753,203.5,172.01916,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00931.01,3.855603916,16653.0,13.61,1.046,1173.9,170.6787843,CONFIRMED,KEPLER,CONFIRMED,1
K00932.01,3.855599139,1030.9,3.57,0.965,90.1,170.67957,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00125.01,38.47876629,23530.0,13.26,0.879,1077.8,151.852812,CONFIRMED,KEPLER,CONFIRMED,1
K00915.01,37.601661282,59130.0,27.22,1.096,1667.3,194.713383,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00916.01,3.314947362,1398.2,3.94,0.944,123.5,171.313058,CONFIRMED,KEPLER,CONFIRMED,1
K00917.01,6.71969089,969.7,4.37,0.866,45.4,173.35776,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00918.01,39.6431552,15664.0,10.98,0.9,690.3,206.596798,CONFIRMED,KEPLER,CONFIRMED,1
K00919.01,51.42598578,66068.0,29.66,1.147,1843.8,173.535933,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00920.01,21.80451611,1144.9,2.6,0.708,49.9,190.49737,CONFIRMED,KEPLER,CONFIRMED,1
K00921.01,10.28194593,1110.7,2.53,0.775,55.0,175.33988,CONFIRMED,KEPLER,CONFIRMED,1
K00921.02,18.11993039,1506.9,2.95,0.775,60.7,182.61535,CONFIRMED,KEPLER,CONFIRMED,1
K00921.03,3.78402867,426.1,1.7,0.775,25.6,133.28133,CONFIRMED,KEPLER,CONFIRMED,1
K00922.01,5.15448142,697.5,2.94,0.884,48.1,171.6389,CONFIRMED,KEPLER,CONFIRMED,1
K00126.01,33.80364366,13494.0,20.7,1.796,529.9,202.259731,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00923.01,5.743469797,1240.2,3.13,0.891,79.7,174.898924,CONFIRMED,KEPLER,CONFIRMED,1
K00924.01,39.4759093,1012.6,4.06,1.031,26.6,173.31207,CANDIDATE,KEPLER,CANDIDATE,0
K00925.01,19.974485239,40293.0,26.56,0.997,1398.8,171.6300909,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00926.01,3.166353562,1473.4,3.82,0.998,128.3,170.966145,CONFIRMED,KEPLER,CONFIRMED,1
K00927.01,23.899634407,20953.0,44.04,0.924,547.8,188.982797,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00939.01,3.388012244,280.1,2.11,1.25,30.6,170.5336,CONFIRMED,KEPLER,CONFIRMED,1
K00939.02,5.83909761,273.6,2.06,1.25,25.2,132.09261,CONFIRMED,KEPLER,CONFIRMED,1
K00939.03,1.620467654,159.6,1.57,1.25,22.7,132.06388,CONFIRMED,KEPLER,CONFIRMED,1
K00939.04,10.6816951,307.8,2.3,1.25,21.9,131.55082,CONFIRMED,KEPLER,CONFIRMED,1
K00940.01,6.104849417,2090.3,3.18,0.712,293.7,169.573477,CONFIRMED,KEPLER,CONFIRMED,1
K00127.01,3.578780566,11382.0,10.43,0.994,1838.4,134.0304187,CONFIRMED,KEPLER,CONFIRMED,1
K00933.01,3.187067566,1037.4,23.88,0.811,37.2,171.64976,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00934.01,5.826657508,1539.1,4.09,1.06,81.1,173.011411,CONFIRMED,KEPLER,CONFIRMED,1
K00934.02,12.41216347,611.3,2.58,1.06,25.6,142.54039,CONFIRMED,KEPLER,CONFIRMED,1
K00934.03,18.74649011,796.8,3.05,1.06,26.7,147.13074,CONFIRMED,KEPLER,CONFIRMED,1
K00935.01,20.86021229,1910.5,5.5,1.257,117.0,180.017757,CONFIRMED,KEPLER,CONFIRMED,1
K00935.02,42.63427848,1719.3,5.22,1.257,78.7,141.16954,CONFIRMED,KEPLER,CONFIRMED,1
K00935.03,87.6476068,1009.6,4.0,1.257,37.5,134.94222,CONFIRMED,KEPLER,CONFIRMED,1
K00935.04,9.61731426,234.0,1.94,1.257,18.2,142.47479,CANDIDATE,KEPLER,CANDIDATE,0
K00936.01,9.467821474,2237.0,2.13,0.458,124.7,178.415842,CONFIRMED,KEPLER,CONFIRMED,1
K00936.02,0.893040969,741.7,1.24,0.458,87.8,134.540342,CONFIRMED,KEPLER,CONFIRMED,1
K00128.01,4.942783419,11145.0,10.62,0.978,2040.7,136.3294353,CONFIRMED,KEPLER,CONFIRMED,1
K00937.01,20.83426731,988.4,2.74,0.88,45.1,176.58569,CONFIRMED,KEPLER,CONFIRMED,1
K00938.01,9.94602357,994.5,3.12,1.013,51.0,171.70192,CONFIRMED,KEPLER,CONFIRMED,1
K00938.02,1.04562195,213.0,1.45,1.013,25.3,133.91912,CONFIRMED,KEPLER,CONFIRMED,1
K00938.03,5.71462396,297.8,1.78,1.013,16.7,132.63866,CONFIRMED,KEPLER,CONFIRMED,1
K00145.01,102.9641952,1896.7,39.0,7.119,86.1,158.07473,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01102.02,8.14515981,446.8,3.43,1.24,32.2,140.56811,CONFIRMED,KEPLER,CONFIRMED,1
K01102.03,18.9985279,430.7,43.17,1.24,16.9,144.74157,CONFIRMED,KEPLER,CONFIRMED,1
K01102.04,4.24439049,174.0,2.07,1.24,15.1,137.06643,CONFIRMED,KEPLER,CONFIRMED,1
K01103.01,90.1240507,3020.3,7.12,1.215,57.9,356.23415,CANDIDATE,KEPLER,CANDIDATE,0
K00150.02,28.5742692,824.9,2.32,0.812,97.1,143.8315,CONFIRMED,KEPLER,CONFIRMED,1
K01168.01,551.134255,858.1,3.87,1.309,39.2,228.44988,CANDIDATE,KEPLER,CANDIDATE,0
K01169.01,0.689210173,195.0,1.32,0.954,93.4,133.28584,CANDIDATE,KEPLER,CANDIDATE,0
K01170.01,7.34373964,574.4,1.84,0.762,32.2,137.29874,CONFIRMED,KEPLER,CONFIRMED,1
K01171.01,0.4961574895,186.7,35.74,1.064,28.9,133.52312,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00966.01,0.4961574895,1973.3,59.56,1.783,458.6,170.2480164,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00967.01,9.88047978,18541.0,23.6,0.917,534.5,173.608672,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00968.01,4.6484156,128.4,5.06,3.482,91.7,261.09395,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00969.01,17.512014768,4511.7,13.66,1.132,322.3,174.282592,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00970.01,3.9886021,673.5,34.39,8.838689999999987,37.1,171.01852,CANDIDATE,KEPLER,CANDIDATE,0
K00971.01,0.533059312,1495.8,133.56,4.051,179.6,171.2274419,CANDIDATE,KEPLER,CANDIDATE,0
K01044.01,0.525154153,747.5,23.61,0.846,116.1,133.744359,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01045.01,1.303861044,598.2,27.85,0.902,140.6,134.212059,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01046.01,0.73452496,,,,,133.43108,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01047.01,2.55549176,113.8,23.35,0.901,24.3,134.50078,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00014.01,2.947376671,433.2,179.36239999999793,2.234,62.3,171.522978,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00139.01,224.7789355,3487.5,7.67,1.235,235.7,142.095338,CONFIRMED,KEPLER,CONFIRMED,1
K01104.01,0.890110752,321.5,1.25,0.711,19.6,133.2647,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01105.01,5.76573396,248.0,7.47,4.434,22.2,133.30941,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01106.01,7.42608123,443.3,2.47,1.176,37.5,139.90039,CONFIRMED,KEPLER,CONFIRMED,1
K01106.02,15.9868932,178.5,1.62,1.176,10.9,137.5964,CONFIRMED,KEPLER,CONFIRMED,1
K01107.01,0.73094589,250.2,17.12,0.848,37.5,133.68876,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01108.01,18.92537246,640.9,13.92,4.885,41.0,149.49558,CONFIRMED,KEPLER,CONFIRMED,1
K01172.01,0.933749106,186.2,3.22,2.188,136.3,134.31831,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01173.01,2.037440623,118.6,1.19,1.015,27.0,133.59962,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01174.01,551.134255,1474.9,2.99,0.726,35.7,393.59962,CANDIDATE,KEPLER,CANDIDATE,0
K01175.01,31.5925809,145.1,1.78,1.487,25.5,142.9649,CONFIRMED,KEPLER,CONFIRMED,1
K01175.02,17.157236,110.4,1.55,1.487,23.6,133.68951,CONFIRMED,KEPLER,CONFIRMED,1
K01176.01,1.97376085,30222.0,8.78,0.503,1252.5,178.6894194,CONFIRMED,KEPLER,CONFIRMED,1
K00972.01,13.118962443,372.2,8.25,4.24,267.4,261.539434,CANDIDATE,KEPLER,CANDIDATE,0
K00133.01,4.618767792,4399.1,7.48,1.033,270.1,133.386535,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00972.02,7.82187328,42.2,2.78,4.24,37.2,123.49907,CANDIDATE,KEPLER,CANDIDATE,0
K00974.01,53.5057611,195.6,2.52,1.762,71.2,172.98304,CANDIDATE,KEPLER,CANDIDATE,0
K00975.01,2.785821236,68.9,1.69,1.733,53.6,260.83731,CONFIRMED,KEPLER,CONFIRMED,1
K00976.01,52.56901867,26900.0,78.54,1.717,184.3,184.971267,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01048.01,3.411758679,570.6,14.71,0.561,35.6,133.18086,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01049.01,0.525426427,324.6,1.45,0.802,63.6,133.187901,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01050.01,1.269091415,340.9,1.41,0.766,73.5,133.343682,CONFIRMED,KEPLER,CONFIRMED,1
K01050.02,2.853133997,277.1,1.36,0.766,39.7,133.79678,CONFIRMED,KEPLER,CONFIRMED,1
K01051.01,6.79685353,393.1,2.01,0.97,29.8,138.11324,CONFIRMED,KEPLER,CONFIRMED,1
K00146.01,8.667822346,2121.9,67.37,1.889,187.6,137.341841,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01108.02,1.475323222,154.9,5.88,4.885,27.2,131.83272,CONFIRMED,KEPLER,CONFIRMED,1
K01108.03,4.15246118,223.4,7.62,4.885,24.5,134.57991,CONFIRMED,KEPLER,CONFIRMED,1
K01109.01,6.7210783,,,,,134.7775984,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01110.01,8.7348852,270.7,1.59,0.96,24.8,135.0818,CONFIRMED,KEPLER,CONFIRMED,1
K01111.01,10.26547688,399.6,1.81,0.853,20.1,136.49663,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00151.01,13.4471791,1428.2,5.24,1.041,105.3,132.830555,CANDIDATE,KEPLER,CANDIDATE,0
K01177.01,3.305577989,17971.0,25.89,0.707,39.6,180.68154,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01178.01,4.800653901,15304.0,16.91,1.241,298.0,134.365782,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01179.01,15.06649901,36348.0,56.44,1.626,154.6,140.654788,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01180.01,34.82008158,18848.0,11.36,0.784,882.6,163.015559,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01181.01,0.651784374,2779.3,33.65,1.061,195.2,133.111707,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00977.01,1.353771892,1349.1,179.36239999999793,8.838689999999987,76.7,261.43662,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00978.01,18.95491633,867.5,71.39,2.534,249.3,262.46677,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00979.01,4.348866254,625.6,179.36239999999793,8.838689999999987,56.3,262.72768,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00980.01,47.93094546,2144.4,68.02,1.938,221.1,179.096467,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00981.01,3.99751422,32.8,2.98,5.324,6.1,261.7243,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00982.01,1.592633181,633.1,1.56,0.651,66.9,133.9243804,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00134.01,67.5923754,4158.1,12.1,1.744,60.9,151.75056,CONFIRMED,KEPLER,CONFIRMED,1
K01052.01,17.02902786,568.9,2.54,1.067,29.8,143.33395,CONFIRMED,KEPLER,CONFIRMED,1
K01052.02,6.84619236,246.8,1.67,1.067,17.7,132.17265,CONFIRMED,KEPLER,CONFIRMED,1
K01052.03,67.8321638,507.8,2.39,1.067,15.5,125.881,CONFIRMED,KEPLER,CONFIRMED,1
K01052.04,43.1312147,447.8,2.39,1.067,11.8,166.26105,CONFIRMED,KEPLER,CONFIRMED,1
K01053.01,1.224866441,196.0,1.54,1.107,21.1,133.20824,CONFIRMED,KEPLER,CONFIRMED,1
K01112.01,37.8102649,570.3,2.33,0.973,35.2,158.35799,CONFIRMED,KEPLER,CONFIRMED,1
K01113.01,25.93406406,414.5,2.48,1.225,42.2,149.76273,CONFIRMED,KEPLER,CONFIRMED,1
K01113.02,83.4463485,503.0,2.73,1.225,36.1,158.68061,CONFIRMED,KEPLER,CONFIRMED,1
K01114.01,7.04710032,400.9,25.2,1.068,24.0,139.79737,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01115.01,12.99204853,270.6,2.03,1.242,38.7,136.32016,CONFIRMED,KEPLER,CONFIRMED,1
K01182.01,11.11620211,4843.9,8.96,0.996,115.3,133.100575,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01183.01,1.922861499,1916.2,5.09,0.911,103.4,134.658644,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01184.01,0.635445336,2547.4,19.0,0.55,182.2,134.184037,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01185.01,1.665784138,2006.2,97.27,2.789,148.0,133.863028,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01186.01,55.6639167,3414.4,34.14,0.853,103.4,156.35017,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00152.01,52.09081627,2894.1,7.14,1.324,243.5,158.744665,CONFIRMED,KEPLER,CONFIRMED,1
K00983.01,7.1548608,780.4,7.41,1.739,24.2,266.04847,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00984.01,4.28746668,790.1,2.29,0.815,19.4,262.06245,CONFIRMED,KEPLER,CONFIRMED,1
K00985.01,2.002779769,260.5,1.42,0.892,22.2,261.95791,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00986.01,8.18739443,517.6,1.92,0.849,38.4,260.86931,CONFIRMED,KEPLER,CONFIRMED,1
K00986.02,76.0498163,445.9,1.75,0.849,17.4,161.71445,CONFIRMED,KEPLER,CONFIRMED,1
K00139.02,3.341799486,178.2,1.67,1.235,48.8,141.35472,CONFIRMED,KEPLER,CONFIRMED,1
K01054.01,3.3226948,78.7,15.33,8.838689999999987,8.6,134.444,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01055.01,36.97708808,1269.9,38.6,1.239,59.2,133.62681,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01056.01,1.851409163,232.5,20.42,1.469,54.4,133.17995,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01057.01,1.303859704,36.7,0.98,1.521,34.7,134.21201,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00147.01,145.5624926,2931.6,40.15,1.095,58.1,146.0588,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01116.01,3.749105745,182.6,1.68,0.983,38.0,135.10837,CONFIRMED,KEPLER,CONFIRMED,1
K01117.01,11.08956602,148.1,3.51,2.867,38.9,141.76142,CONFIRMED,KEPLER,CONFIRMED,1
K01118.01,7.37290344,205.2,2.67,1.07,19.1,137.60991,CANDIDATE,KEPLER,CANDIDATE,0
K01119.01,7.24476126,58.0,0.65,0.874,27.2,139.10497,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01193.01,119.0624882,5372.3,10.4,0.92,71.6,149.22223,CANDIDATE,KEPLER,CANDIDATE,0
K01194.01,8.70798309,1419.6,2.01,0.554,28.1,363.05638,CONFIRMED,KEPLER,CONFIRMED,1
K01194.02,14.8623076,840.0,1.57,0.554,14.4,354.57297,CANDIDATE,KEPLER,CANDIDATE,0
K01194.03,4.17634276,531.5,1.23,0.554,14.9,352.99674,CONFIRMED,KEPLER,CONFIRMED,1
K00152.02,27.40229859,747.5,3.63,1.324,79.3,133.6284,CONFIRMED,KEPLER,CONFIRMED,1
K00987.01,3.179267286,200.9,1.21,0.857,41.0,261.841607,CONFIRMED,KEPLER,CONFIRMED,1
K00988.01,10.38122447,801.5,2.18,0.78,41.9,268.02421,CONFIRMED,KEPLER,CONFIRMED,1
K00988.02,24.5709023,764.2,2.82,0.78,26.3,135.87209,CONFIRMED,KEPLER,CONFIRMED,1
K00989.01,81.221876,9883.0,16.59,0.874,63.0,184.26164,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00989.02,0.817026268,1145.5,2.92,0.874,121.1,132.835239,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00135.01,3.024092505,7765.0,12.14,1.358,1225.3,132.4168573,CONFIRMED,KEPLER,CONFIRMED,1
K01058.01,5.670155713,536.7,5.85,0.29626598,37.3,136.201739,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01059.01,1.022678654,129.2,1.14,1.02,21.6,133.45422,CONFIRMED,KEPLER,CONFIRMED,1
K01060.01,12.10968709,284.7,2.98,1.458,33.4,140.21258,CONFIRMED,KEPLER,CONFIRMED,1
K01060.02,4.75796103,124.5,1.7,1.458,20.9,137.69636,CONFIRMED,KEPLER,CONFIRMED,1
K01060.03,20.4972755,242.9,2.96,1.458,22.8,147.43894,CONFIRMED,KEPLER,CONFIRMED,1
K01119.02,13.55480534,48.3,0.62,0.874,16.5,139.81609,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01120.01,29.74454668,66894.0,20.06,0.788,765.0,172.386652,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01121.01,14.15402428,61625.0,53.25,1.037,930.3,140.698466,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01122.01,0.844786082,2468.5,35.27,0.915,245.6,134.216987,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01123.01,0.848483947,1907.4,32.11,0.936,185.0,133.585301,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01124.01,11.99097576,2124.3,37.47,1.072,102.8,143.28437,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01199.01,53.5292702,1086.1,2.28,0.708,34.5,147.86464,CONFIRMED,KEPLER,CONFIRMED,1
K01200.01,0.4961574895,564.6,24.17,1.031,64.8,133.310396,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01201.01,2.757584622,563.1,1.01,0.424,19.6,133.05017,CONFIRMED,KEPLER,CONFIRMED,1
K01202.01,0.928310036,376.2,1.16,0.602,22.6,133.80358,CONFIRMED,KEPLER,CONFIRMED,1
K00152.03,13.48457668,653.5,3.39,1.324,80.8,136.61808,CONFIRMED,KEPLER,CONFIRMED,1
K01203.01,31.8841473,910.0,3.7,0.974,25.3,160.20696,CONFIRMED,KEPLER,CONFIRMED,1
K00989.03,16.15811112,2319.8,86.13,0.874,52.8,143.00233,CANDIDATE,KEPLER,CANDIDATE,0
K00990.01,67.69213907,25457.0,175.98,8.838689999999987,1328.2,138.534171,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00991.01,12.06222962,300.2,1.62,0.933,32.4,138.22229,CONFIRMED,KEPLER,CONFIRMED,1
K00992.01,9.93146307,398.6,2.41,1.22,26.2,136.49128,CONFIRMED,KEPLER,CONFIRMED,1
K00993.01,21.85362905,355.6,1.75,0.876,23.0,144.32031,CONFIRMED,KEPLER,CONFIRMED,1
K01060.04,8.19345065,115.4,1.74,1.458,15.7,138.99617,CONFIRMED,KEPLER,CONFIRMED,1
K00140.01,19.97867,944.3,6.85,1.895,86.2,137.17061,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01061.01,41.8059544,434.4,2.02,0.973,28.3,142.81919,CONFIRMED,KEPLER,CONFIRMED,1
K01062.01,15.45158184,85.3,2.02,2.069,21.0,142.21096,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01063.01,89.698168533,273110.0,102.08,1.583,3420.3,176.3060152,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01064.01,1.187352427,20703.0,67.35,1.489,717.4,133.465454,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00015.01,3.012476582,1138.5,65.25,2.031,253.4,135.259271,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00148.01,4.77800306,473.0,1.85,0.873,115.4,124.061465,CONFIRMED,KEPLER,CONFIRMED,1
K01125.01,7.814839231,2010.3,5.33,0.931,100.0,357.519981,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01126.01,29.7452499,778.9,3.6,1.004,55.9,157.38519,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01127.01,5.32667299,611.4,2.26,0.921,34.1,357.12617,CONFIRMED,KEPLER,CONFIRMED,1
K01187.01,0.741057213,1996.3,26.67,0.776,251.9,131.947273,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01188.01,2.988085455,802.8,21.81,0.809,48.2,133.27252,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01189.01,2.783883492,903.9,67.17,2.147,86.1,133.227846,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01190.01,0.4961574895,903.5,23.05,0.808,82.4,178.587454,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01191.01,8.17242644,864.3,3.29,0.905,37.0,361.20157,CONFIRMED,KEPLER,CONFIRMED,1
K01192.01,551.134255,8708.0,57.82,1.048,164.0,176.10646,CANDIDATE,KEPLER,CANDIDATE,0
K00993.02,13.0607936,236.6,1.45,0.876,19.4,137.63148,CONFIRMED,KEPLER,CONFIRMED,1
K00994.01,4.2989201,237.6,2.12,0.986,20.0,132.86187,CANDIDATE,KEPLER,CANDIDATE,0
K00995.01,25.9518461,1058.5,22.32,0.796,65.8,154.88212,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00996.01,25.9518536,2017.9,24.6,0.742,79.4,154.88278,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00997.01,5.68628739,5559.7,4.5,0.956,414.4,135.89269,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K00136.01,15.663886949,5144.4,27.36,2.221,175.9,147.395712,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01065.01,4.020628573,20901.0,16.94,1.033,282.6,133.638478,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01066.01,5.714817603,12295.0,9.29,0.842,537.7,355.00831,CANDIDATE,KEPLER,CANDIDATE,0
K01067.01,185.02288222,43547.0,49.82,1.367,938.2,273.185533,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01068.01,2.897432135,1223.7,14.35,2.994,73.9,450.75739,FALSE POSITIVE,KEPLER,FALSE POSITIVE,0
K01069.01,8.70420525,1074.9,2.86,0.863,74.0,357.55941,CONFIRMED,KEPLER,CONFIRMED,1
